Count,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn,Churn Score,Clusters,PCA1,PCA2,Churn_Probability,Risk_Level,Segment
1,1,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.0,73,0,28,1,-2.0432236047841936,-0.44395428818226224,0.123594925,Low, leaving Risk
1,0,0,1,1,58,1,0,DSL,0,0,0,0,0,0,One year,1,Mailed check,44.1,2413,0,44,0,0.29642010846799666,-1.1811129812632277,0.015722817,Low, Loyal Advocates
1,1,0,1,0,62,1,1,Fiber optic,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),107.6,6912,0,40,2,2.7352678567307263,0.2703844987291673,0.1817297,Low, High Value
1,1,0,0,0,26,1,1,DSL,1,1,0,0,0,0,One year,0,Electronic check,61.55,1581,0,30,1,-0.4050658256084304,0.09190848678574141,0.05334132,Low, leaving Risk
1,1,0,0,0,62,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),90.7,5586,0,67,2,2.0730176627963233,-0.13875123129520717,0.086532414,Low, High Value
1,0,0,1,1,58,1,0,Fiber optic,1,1,0,0,1,1,One year,0,Credit card (automatic),99.25,5846,0,22,2,2.19506389240513,0.17823276594934975,0.026914934,Low, High Value
1,0,0,1,0,68,1,1,DSL,1,1,1,1,1,1,Two year,1,Electronic check,91.7,6424,0,77,2,2.473758198576624,-0.2834135804197457,0.03456067,Low, High Value
1,0,0,1,1,61,1,1,Fiber optic,1,1,1,0,0,1,One year,1,Credit card (automatic),100.7,6018,0,57,2,2.3382709566875115,0.13760540088332318,0.027427912,Low, High Value
1,0,0,0,0,42,1,1,DSL,0,0,1,1,1,1,Two year,1,Credit card (automatic),78.45,3373,0,30,2,0.7635433674389177,0.09293887106856594,0.052615497,Low, High Value
1,1,0,0,0,18,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Bank transfer (automatic),84.3,1537,0,72,1,-0.23527373304185795,0.889929525965275,0.3305408,Medium, leaving Risk
1,0,0,0,0,56,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),19.55,1080,0,56,0,-0.5376533458597469,-1.7420736656243552,0.025392449,Low, Loyal Advocates
1,0,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.45,82,0,40,1,-2.017159199593206,-0.4060144947899205,0.13711117,Low, leaving Risk
1,0,0,0,1,35,1,0,DSL,1,1,0,0,0,0,One year,0,Credit card (automatic),55.6,2016,0,80,0,-0.1656025234488559,-0.29901485789683674,0.021188544,Low, Loyal Advocates
1,0,0,1,1,64,1,1,Fiber optic,1,0,0,1,0,0,Month-to-month,1,Bank transfer (automatic),86.8,5327,0,70,2,1.98018303893179,-0.2838757643978346,0.021042768,Low, High Value
1,0,0,0,0,31,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.95,683,0,69,0,-1.2090200763227514,-1.0765068751360192,0.028455958,Low, Loyal Advocates
1,0,1,1,0,67,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.05,1263,0,76,0,-0.22178242309899293,-2.0057602108976997,0.023493608,Low, Loyal Advocates
1,0,1,1,0,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,113.65,7714,0,46,2,3.2532098946654067,0.21024437010783828,0.11558344,Low, High Value
1,1,0,1,1,2,1,0,DSL,1,1,0,1,0,0,Two year,0,Mailed check,59.5,130,0,61,1,-1.4184745690126357,0.6704420052775213,0.0489472,Low, leaving Risk
1,0,0,1,1,29,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),87.8,2621,0,25,1,0.39355331932268306,0.6808503272911469,0.06424479,Low, leaving Risk
1,0,0,0,0,47,0,0,DSL,1,0,1,1,0,0,Two year,0,Mailed check,41.9,1875,0,45,0,-0.15112473420619327,-0.9525822770428233,0.02995408,Low, Loyal Advocates
1,1,0,0,1,12,1,0,DSL,1,0,0,0,1,1,Month-to-month,1,Mailed check,69.85,837,0,36,1,-0.812765993245578,0.6766713511619423,0.10050587,Low, leaving Risk
1,0,0,1,1,8,1,0,DSL,0,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),56.3,401,0,21,1,-1.252025728217365,0.4305297832388227,0.08370234,Low, leaving Risk
1,1,0,1,0,54,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,0,Electronic check,109.55,6118,0,42,2,2.348901211866499,0.5409753616472573,0.42575973,Medium, High Value
1,1,0,1,1,69,1,0,Fiber optic,0,1,0,1,1,0,Two year,1,Mailed check,92.15,6480,0,30,2,2.5205640300707866,-0.2977977184207112,0.009507364,Low, High Value
1,0,0,0,0,26,1,1,DSL,1,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),69.5,1800,0,55,1,-0.21235729863602734,0.2953301180212826,0.11091693,Low, leaving Risk
1,0,0,1,0,72,1,1,Fiber optic,1,1,1,1,0,0,Two year,1,Bank transfer (automatic),97.0,7104,0,67,2,2.8513808916876004,-0.2611285315360759,0.03478603,Low, High Value
1,0,0,0,0,70,0,0,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),58.35,4214,0,55,2,1.332474699470142,-1.151237489035115,0.03052992,Low, High Value
1,0,0,1,1,28,1,0,Fiber optic,0,0,0,0,0,0,One year,1,Bank transfer (automatic),70.4,1992,0,54,1,-0.09526097130896155,0.26439599090469085,0.017456956,Low, leaving Risk
1,0,0,1,0,21,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.3,1948,0,55,1,0.11620504379535505,1.0679823783117413,0.76801926,Critical, leaving Risk
1,0,0,1,1,53,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.55,1007,0,29,0,-0.6283757575700564,-1.6659430896699803,0.013959405,Low, Loyal Advocates
1,1,0,0,1,53,1,0,Fiber optic,1,1,1,0,0,1,One year,0,Electronic check,95.95,5036,0,61,2,1.7884877995691084,0.23685213391647633,0.045946788,Low, High Value
1,0,0,1,0,70,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),94.8,6859,0,71,2,2.6977265986576744,-0.26299296745985784,0.027680209,Low, High Value
1,1,0,0,0,61,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,107.75,6521,0,29,2,2.5998120128158297,0.3096381872283924,0.25206646,Low, High Value
1,0,0,0,0,11,1,0,DSL,1,0,0,1,0,0,One year,1,Mailed check,54.6,617,0,49,1,-1.1467852009118287,0.3057609430427432,0.091538,Low, leaving Risk
1,1,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),71.3,157,0,43,1,-1.2199387780093578,0.9804453266534577,0.60327804,High, leaving Risk
1,1,0,0,0,25,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.5,516,0,36,0,-1.42005200458517,-0.9618606389524119,0.03571595,Low, Loyal Advocates
1,0,0,0,0,41,1,1,DSL,0,1,0,0,0,0,One year,1,Credit card (automatic),56.3,2364,0,46,0,0.08644843350778485,-0.4383113934218859,0.09067451,Low, Loyal Advocates
1,0,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),90.55,6239,0,66,2,2.470166197090486,-0.38284271369427214,0.006030043,Low, High Value
1,0,0,1,1,34,1,0,DSL,1,1,1,0,0,0,One year,1,Mailed check,60.8,2042,0,48,1,-0.09707005705872548,-0.13806692295633857,0.015084086,Low, leaving Risk
1,1,0,0,0,29,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Credit card (automatic),98.8,2807,0,42,2,0.6258421880355509,0.9654822876358722,0.39678034,Medium, High Value
1,1,1,1,0,40,1,0,Fiber optic,1,1,1,1,1,0,One year,1,Credit card (automatic),98.15,4116,0,53,2,1.2536833906600762,0.6410279607587427,0.19906574,Low, High Value
1,1,0,1,0,36,0,0,DSL,1,0,1,0,0,0,One year,0,Mailed check,35.35,1317,0,60,0,-0.6748078843237078,-0.8380604649719768,0.0727048,Low, Loyal Advocates
1,0,0,1,0,46,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Electronic check,103.15,4594,0,32,2,1.613356400234332,0.6114456013542916,0.3478247,Medium, High Value
1,0,0,0,0,58,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,107.75,6332,0,57,2,2.4750368378143457,0.38890924729902565,0.269431,Low, High Value
1,1,0,0,0,39,1,1,Fiber optic,0,1,0,0,0,0,One year,0,Credit card (automatic),81.4,3213,0,22,2,0.6949338124574655,0.24910838414191844,0.124287315,Low, High Value
1,0,0,1,1,52,1,1,Fiber optic,0,1,1,0,1,0,One year,1,Credit card (automatic),95.7,4976,0,31,2,1.7437384080239235,0.25661124745838054,0.024270179,Low, High Value
1,1,1,1,0,70,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,104.8,7308,0,57,2,2.991067935554581,-0.011814657580608642,0.4002573,Medium, High Value
1,1,1,1,0,65,1,0,Fiber optic,0,0,0,0,0,0,One year,1,Bank transfer (automatic),70.95,4555,0,30,2,1.5206227314979552,-0.7050780066563218,0.14437947,Low, High Value
1,1,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,44.95,44,0,75,1,-1.7018496078307952,0.31433718698948504,0.64679056,High, leaving Risk
1,0,0,1,0,70,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,97.65,6982,0,35,2,2.77987136269277,-0.19127273100946796,0.34082034,Medium, High Value
1,0,1,1,1,29,0,0,DSL,0,1,1,0,0,0,Month-to-month,1,Mailed check,35.65,1025,0,46,0,-0.9173637622473938,-0.6492285313637466,0.07931817,Low, Loyal Advocates
1,0,0,0,0,67,1,1,DSL,1,0,1,1,1,1,Two year,1,Mailed check,85.25,5714,0,61,2,2.138045041135821,-0.40932409911259754,0.032594692,Low, High Value
1,0,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.5,19,0,23,1,-2.1202917257992664,-0.3551713944046051,0.35791478,Medium, leaving Risk
1,0,0,1,1,30,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,25.1,789,0,35,0,-1.1339639797149308,-0.9453748769825117,0.012595269,Low, Loyal Advocates
1,0,0,1,0,48,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Credit card (automatic),100.05,4834,0,34,2,1.679930062846353,0.4738783038647895,0.36974534,Medium, High Value
1,0,0,1,1,55,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,Electronic check,55.7,3131,0,61,0,0.625281359030027,-0.8209296450631334,0.029104752,Low, Loyal Advocates
1,1,0,0,0,37,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Electronic check,91.15,3369,0,37,2,0.8520291210888677,0.5510719278719374,0.39233083,Medium, High Value
1,0,0,1,0,31,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),83.85,2674,0,56,1,0.3915012180877607,0.5259623040950406,0.4887475,Medium, leaving Risk
1,1,0,0,0,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.9,199,0,39,1,-1.5717097176351824,0.2610033578223094,0.5456497,High, leaving Risk
1,1,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.1,1790,0,52,0,0.1299850598404841,-2.0106344044261637,0.007784981,Low, Loyal Advocates
1,1,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.7,19,0,43,1,-2.117061052633352,-0.3499047114193993,0.25427556,Low, leaving Risk
1,0,1,0,0,15,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,91.5,1400,0,41,1,-0.22847964225023987,1.157393370278783,0.6426263,High, leaving Risk
1,1,0,1,1,8,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),51.3,411,0,66,1,-1.3298569743228839,0.2985919772193483,0.11899826,Low, leaving Risk
1,0,0,0,0,35,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,21.1,741,0,79,0,-1.0971804824677838,-1.1729994207049068,0.02849855,Low, Loyal Advocates
1,0,1,0,0,56,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Electronic check,104.75,5841,0,35,2,2.2362445092791337,0.37263807161200346,0.37293047,Medium, High Value
1,1,1,1,1,65,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Electronic check,85.75,5688,0,21,2,2.092294104473044,-0.34601733216248726,0.04397236,Low, High Value
1,0,0,1,1,2,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.3,31,0,58,1,-2.0807487816510615,-0.35914761906839726,0.06417169,Low, leaving Risk
1,1,1,1,0,65,1,1,Fiber optic,1,0,0,0,1,1,One year,1,Electronic check,100.75,6674,0,66,2,2.6240430798916106,0.022289776739742372,0.33726677,Medium, High Value
1,0,0,0,0,18,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.15,1345,0,73,1,-0.4555935906249947,0.6278434071412737,0.5352591,High, leaving Risk
1,0,0,0,0,23,1,1,DSL,1,0,1,0,1,1,One year,1,Electronic check,78.55,1843,0,47,1,-0.12283898629753347,0.6066376149399558,0.16143017,Low, leaving Risk
1,1,0,1,0,70,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.85,1433,0,39,0,-0.10581552904387435,-2.089783564313807,0.019232681,Low, Loyal Advocates
1,0,0,0,0,4,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,50.7,214,0,60,1,-1.4897701870897215,0.3869976523832467,0.471347,Medium, leaving Risk
1,1,0,0,0,19,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),45.0,865,0,62,1,-1.0442746387557365,-0.15149861020190303,0.21919563,Low, leaving Risk
1,0,0,0,0,18,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,0,Electronic check,77.8,1358,0,42,1,-0.3928175473920107,0.7236084208151445,0.29838574,Low, leaving Risk
1,0,1,1,0,38,1,0,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Electronic check,83.45,3147,0,49,2,0.6855758124948911,0.3295967908472874,0.5197625,High, High Value
1,1,0,0,0,47,1,1,Fiber optic,1,1,0,0,1,0,One year,0,Bank transfer (automatic),94.8,4535,0,66,2,1.484253407441318,0.3684408229816014,0.11104486,Low, High Value
1,0,0,1,1,52,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.1,1078,0,71,0,-0.6217463185968952,-1.6286638253875103,0.011471711,Low, Loyal Advocates
1,1,0,0,0,9,1,1,DSL,0,0,0,0,0,1,Month-to-month,0,Mailed check,59.9,542,0,66,1,-1.1293843385001379,0.49679468544551936,0.2524617,Low, leaving Risk
1,0,0,1,0,26,1,1,DSL,1,1,1,1,1,1,One year,1,Credit card (automatic),90.1,2312,0,39,1,0.2707038892211037,0.8239370183636366,0.1049656,Low, leaving Risk
1,1,0,1,0,44,1,0,DSL,0,1,1,1,1,0,One year,1,Electronic check,70.95,3250,0,66,2,0.6524805559637836,-0.15066790266268687,0.12663065,Low, High Value
1,0,0,0,0,3,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,29.2,98,0,48,1,-1.894217867550436,-0.15131220547268912,0.3975394,Medium, leaving Risk
1,1,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),46.6,87,0,54,1,-1.6394759952961915,0.33190509770588583,0.5878785,High, leaving Risk
1,1,0,0,0,25,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),74.3,1952,0,64,1,-0.11329783224420875,0.44233347148577856,0.16222645,Low, leaving Risk
1,0,1,1,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.3,153,0,58,1,-1.2534197428854394,0.927886789357134,0.7241064,Critical, leaving Risk
1,0,0,1,0,58,1,1,Fiber optic,0,1,1,0,0,1,One year,1,Electronic check,94.3,5610,0,77,2,2.0458249717494614,0.05427162285375896,0.25977516,Low, High Value
1,0,0,1,1,59,1,1,DSL,1,0,1,1,1,0,Two year,1,Mailed check,76.45,4519,0,27,2,1.4603128336057523,-0.4109611179370744,0.00825058,Low, High Value
1,1,0,0,0,44,0,0,DSL,1,0,1,0,1,1,One year,1,Electronic check,54.0,2440,0,36,0,0.140898778722781,-0.5750900431229259,0.21333207,Low, Loyal Advocates
1,1,0,0,0,66,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Electronic check,104.25,6860,0,42,2,2.7582792567164223,0.08470304620183945,0.34108895,Medium, High Value
1,1,0,1,1,68,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.95,1377,0,53,0,-0.16683456116550796,-2.03619796916611,0.00753714,Low, Loyal Advocates
1,1,0,0,0,9,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.95,190,0,24,1,-1.7972769973341491,-0.4140284213146634,0.45251703,Medium, leaving Risk
1,1,0,0,0,19,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Electronic check,84.75,1651,0,24,1,-0.17144151990210835,0.8739751459061805,0.44519395,Medium, leaving Risk
1,1,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.75,78,0,25,1,-2.0296407888908434,-0.42433959268240734,0.13619839,Low, leaving Risk
1,0,0,0,0,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),113.65,7939,0,75,2,3.3192605131181154,0.2041529138478545,0.07956123,Low, High Value
1,1,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,44.9,44,0,21,1,-1.7026572761222738,0.31302051624318356,0.64679056,High, leaving Risk
1,0,0,0,0,8,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.25,576,0,74,1,-0.8945467425059745,0.9248101967737393,0.72325784,Critical, leaving Risk
1,1,0,0,0,53,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,24.6,1279,0,44,0,-0.46695340137899694,-1.540323238083384,0.018246746,Low, Loyal Advocates
1,1,1,0,0,51,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),25.0,1260,0,49,0,-0.5122647664950913,-1.4798393245984094,0.038156264,Low, Loyal Advocates
1,1,0,1,1,11,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.95,267,0,31,1,-1.7930913675589277,-0.5708828705914692,0.042951003,Low, leaving Risk
1,1,0,1,1,60,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Electronic check,110.6,6586,0,22,2,2.6418328433716014,0.4076467446743268,0.027628649,Low, High Value
1,1,0,0,0,17,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),55.5,934,0,38,1,-0.9006038782205358,0.17257035780983093,0.15901765,Low, leaving Risk
1,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.45,19,0,48,1,-2.121099394090745,-0.3564880651509064,0.29433298,Low, leaving Risk
1,1,1,0,0,43,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.85,3645,0,56,2,0.9698703193336357,0.2293907538678844,0.5802629,High, High Value
1,0,0,1,0,16,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.6,314,0,79,0,-1.6856134119611592,-0.7312958129585491,0.08969786,Low, Loyal Advocates
1,0,0,1,1,57,1,0,DSL,1,1,0,0,0,0,One year,0,Electronic check,53.45,3053,0,21,0,0.6122338418506892,-0.9275042816847341,0.019163415,Low, Loyal Advocates
1,1,0,1,1,37,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.8,677,0,24,0,-1.0907724858497483,-1.2549363370918463,0.013429916,Low, Loyal Advocates
1,0,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),112.1,7965,0,62,2,3.3480504156598414,0.11319606122541404,0.06422277,Low, High Value
1,1,1,1,0,2,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,74.2,140,0,32,1,-1.1780845082755806,1.0572724733008054,0.7248482,Critical, leaving Risk
1,0,0,0,0,17,1,1,DSL,0,0,1,1,1,0,Month-to-month,1,Mailed check,69.0,1108,0,22,1,-0.6314542945845484,0.5233607331368262,0.26199606,Low, leaving Risk
1,0,0,0,0,16,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.35,295,0,22,0,-1.6952293611990032,-0.7373647770503243,0.03825469,Low, Loyal Advocates
1,0,0,0,0,10,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.8,198,0,34,1,-1.8550208130888362,-0.5745801722325914,0.06031064,Low, leaving Risk
1,1,0,1,1,64,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Credit card (automatic),109.2,6741,0,34,2,2.7571098757014556,0.2677113114935692,0.027239958,Low, High Value
1,0,0,0,0,1,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,79.15,79,0,57,1,-1.139129955811224,1.2139924175969905,0.8568712,Critical, leaving Risk
1,1,0,1,1,25,1,0,DSL,0,1,1,0,0,0,One year,0,Mailed check,53.65,1355,0,25,1,-0.6221191442527307,-0.08528888279354983,0.020512372,Low, leaving Risk
1,1,0,1,1,71,1,0,Fiber optic,1,1,1,1,1,0,Two year,0,Credit card (automatic),100.2,7209,0,55,2,2.910797732453093,-0.15498620442336183,0.009055774,Low, High Value
1,0,0,1,1,72,1,0,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),108.65,7726,0,48,2,3.2221608688358283,0.02881625993566599,0.014990219,Low, High Value
1,0,0,1,0,49,0,0,DSL,1,0,0,0,1,0,Month-to-month,0,Bank transfer (automatic),40.65,2070,0,29,0,-0.06787746850000516,-1.0402144656671761,0.18045694,Low, Loyal Advocates
1,1,0,1,1,29,0,0,DSL,1,1,1,1,0,1,One year,1,Credit card (automatic),55.35,1636,0,70,1,-0.41977833151768557,-0.14700194520921062,0.021710029,Low, leaving Risk
1,1,0,1,0,72,1,1,Fiber optic,1,1,1,1,0,1,Two year,0,Bank transfer (automatic),105.6,7581,0,48,2,3.1303271489416646,-0.047575050443397916,0.06309744,Low, High Value
1,0,0,0,0,50,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.7,4729,0,44,2,1.6250344032105883,0.3127344706497274,0.50312257,High, High Value
1,1,0,1,0,71,1,1,DSL,1,0,1,1,1,1,Two year,0,Electronic check,83.2,6126,0,73,2,2.3182668698646585,-0.5733340487011218,0.041343007,Low, High Value
1,1,1,1,0,70,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),90.05,6333,0,47,2,2.466586442939984,-0.3738362172795971,0.02865263,Low, High Value
1,1,0,0,0,71,1,1,Fiber optic,1,0,0,1,0,1,One year,0,Credit card (automatic),97.65,6687,0,37,2,2.716369214777399,-0.2080042339615716,0.112381235,Low, High Value
1,1,0,1,1,61,1,0,DSL,1,1,1,1,0,0,Two year,1,Bank transfer (automatic),68.05,4158,0,78,2,1.2648451164762489,-0.6718245580356367,0.0070253275,Low, High Value
1,1,0,0,0,68,1,1,Fiber optic,1,1,1,0,0,1,Two year,1,Bank transfer (automatic),102.1,7149,0,62,2,2.8545829737740163,-0.029174090915665547,0.06693301,Low, High Value
1,1,0,0,0,62,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),23.4,1429,0,67,0,-0.23442572823571906,-1.798447017271348,0.016953064,Low, Loyal Advocates
1,0,0,0,1,7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.05,472,0,49,1,-1.0160184944642776,0.841743539470895,0.2628684,Low, leaving Risk
1,1,0,1,1,6,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.45,113,0,43,1,-1.9780171543240432,-0.48262333489771125,0.03500473,Low, leaving Risk
1,0,1,0,0,33,0,0,DSL,1,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),59.45,1884,0,30,1,-0.18835686483139755,-0.14462139821760575,0.20143312,Low, leaving Risk
1,1,0,1,1,28,1,1,Fiber optic,0,0,0,0,1,1,One year,0,Bank transfer (automatic),92.2,2568,0,26,1,0.4259719870146491,0.8228703082665503,0.031531516,Low, leaving Risk
1,1,0,0,0,27,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.85,470,0,58,0,-1.3817069048721236,-1.000834737212203,0.019557618,Low, Loyal Advocates
1,1,0,0,0,7,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,43.9,278,0,75,1,-1.5115326877586117,0.13204351318227797,0.23606054,Low, leaving Risk
1,1,1,0,0,30,1,1,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Credit card (automatic),90.5,2595,0,53,1,0.4526324429861736,0.7279363702662726,0.31973568,Medium, leaving Risk
1,1,0,0,0,63,1,1,Fiber optic,0,1,0,0,0,1,One year,0,Credit card (automatic),90.45,5825,0,23,2,2.1622373078846553,-0.17652314416917927,0.11470772,Low, High Value
1,0,0,0,1,53,1,1,DSL,0,1,1,1,1,1,One year,1,Electronic check,84.6,4449,0,60,2,1.432828372817951,-0.046140192940121394,0.039205916,Low, High Value
1,0,0,0,0,21,1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Bank transfer (automatic),99.15,1956,0,36,1,0.19689733450265487,1.195482855591513,0.46600312,Medium, leaving Risk
1,1,0,0,0,17,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.95,310,0,76,0,-1.6580364153040097,-0.7466889041161218,0.03616082,Low, Loyal Advocates
1,1,0,1,1,16,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.5,290,0,52,0,-1.6781207820161663,-0.7069459841907253,0.014318855,Low, Loyal Advocates
1,0,0,0,0,35,1,0,DSL,0,0,1,0,0,1,Month-to-month,1,Electronic check,62.1,2096,0,65,1,-0.03712098121789512,-0.13001351199231334,0.1976699,Low, leaving Risk
1,0,1,0,0,32,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.5,2665,0,24,1,0.3416896038247492,0.3869375284798012,0.5457927,High, leaving Risk
1,0,0,1,1,28,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),19.55,543,0,41,0,-1.342025606578158,-1.0354291797695554,0.02627196,Low, Loyal Advocates
1,0,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.35,20,0,40,1,-2.1062678065398956,-0.33281506485641416,0.3855903,Medium, leaving Risk
1,1,0,0,0,59,0,0,DSL,0,0,0,1,1,1,Month-to-month,1,Electronic check,51.7,3005,0,30,0,0.6160697567131653,-1.0217244050113186,0.24989451,Low, Loyal Advocates
1,0,0,1,1,72,1,1,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),23.3,1623,0,30,0,0.05188476454013215,-2.0535133370911605,0.011011768,Low, Loyal Advocates
1,0,0,0,0,40,1,0,DSL,1,1,0,0,1,0,Month-to-month,0,Mailed check,65.1,2586,0,54,0,0.2706704445142909,-0.18786949997860486,0.10626313,Low, Loyal Advocates
1,1,0,1,1,40,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,81.2,3292,0,61,2,0.7379917971597939,0.2169848442435694,0.0919037,Low, High Value
1,1,0,1,1,63,1,0,DSL,1,1,1,1,1,0,Two year,0,Credit card (automatic),74.5,4674,0,52,2,1.5667055147293416,-0.5653799293271478,0.0073403455,Low, High Value
